cantidad,x
10677,10992.70089
10678,13459.64119
10679,15822.74522
10680,7006.682991
10681,9186.61724
10682,12797.86191
10683,12736.55061
10684,8561.960461
10685,11964.24608
10686,10283.33208
10687,5764.541028
10688,5435.594786
10689,11402.60526
10690,7743.483472
10691,8015.742901
10692,11764.44803
10693,5656.554186
10694,6431.209035
10695,15226.79198
10696,6953.798667
10697,4851.608989
10698,5834.417775
10699,9433.714446
10700,6231.713593
10701,3756.914845
10702,10437.52814
10703,8254.414712
10704,14103.80739
10705,17639.10518
10706,15568.91963
10707,9717.652648
10708,17876.14337
10709,8459.931345
10710,10456.65562
10711,8472.970102
10712,14600.03123
10713,11526.41193
10714,12794.22778
10715,6385.332051
10716,4916.18811
10717,8998.166543
10718,7333.595187
10719,12527.98191
10720,9628.265312
10721,12608.33113
10722,11018.09195
10723,6984.463313
10724,5628.307871
10725,11888.31261
10726,12735.51078
10727,5767.403392
10728,4284.624437
10729,7956.255606
10730,9810.105436
10731,8148.465267
10732,9223.640332
10733,13728.48198
10734,8378.567894
10735,13167.87952
10736,4797.3001
10737,7928.72764
10738,10557.45003
10739,9459.245079
10740,16127.03255
10741,12421.33242
10742,5577.585032
10743,15751.0803
10744,5117.55288
10745,10097.18968
10746,24171.3138
10747,10269.80453
10748,6382.723134
10749,10876.37601
10750,7564.004456
10751,7560.360695
10752,9374.800701
10753,18637.87751
10754,9017.71569
10755,15558.3558
10756,10561.0603
10757,9445.972483
10758,14315.14171
10759,8807.125801
10760,11242.75329
10761,7526.914139
10762,19967.60882
10763,7035.688435
10764,11366.01402
10765,7638.057618
10766,8067.810236
10767,7620.001935
10768,18110.15474
10769,9047.009868
10770,8390.081894
10771,5415.018025
10772,7229.014499
10773,9550.149224
10774,11405.43777
10775,10724.87823
10776,7791.027914
10777,9930.693193
10778,11301.91243
10779,8415.321663
10780,9148.434698
10781,6112.786452
10782,9869.772429
10783,7397.93979
10784,11153.73924
10785,17969.13283
10786,6826.784039
10787,12353.72633
10788,6897.074064
10789,17617.23513
10790,13499.61432
10791,9367.480902
10792,10480.89236
10793,18194.48868
10794,11898.73835
10795,10615.37222
10796,10592.51073
10797,9538.868774
10798,12581.57301
10799,9968.117071
10800,7331.325286
10801,11999.97984
10802,7856.051145
10803,8772.939703
10804,13744.69084
10805,9509.434823
10806,13323.63638
10807,10431.5451
10808,8193.023711
10809,8843.928764
10810,14320.60218
10811,11548.01863
10812,11667.77059
10813,10573.26896
10814,9709.821588
10815,7918.069297
10816,13775.85996
10817,12231.53782
10818,8063.125583
10819,7725.271252
10820,5487.501639
10821,9647.891196
10822,15380.8755
10823,9277.483488
10824,11162.58285
10825,6294.984779
10826,7313.287237
10827,12723.13933
10828,13224.28825
10829,5853.456478
10830,12762.90838
10831,7657.486329
10832,12764.91374
10833,6877.286091
10834,5636.357114
10835,6551.337628
10836,9984.080373
10837,20643.31123
10838,10439.5647
10839,14350.62287
10840,18257.04166
10841,7013.886176
10842,13354.80776
10843,4478.41367
10844,3452.892243
10845,18645.51261
10846,9956.673529
10847,9128.456537
10848,4442.217577
10849,7437.39804
10850,7598.41115
10851,11192.68757
10852,7373.436999
10853,15190.10532
10854,6914.872421
10855,18063.2905
10856,7597.691393
10857,14127.76792
10858,15597.27276
10859,3866.909032
10860,8834.197289
10861,14061.00126
10862,8778.37727
10863,5990.374569
10864,7594.12024
10865,11070.133
10866,7369.232219
10867,10816.9847
10868,11967.97689
10869,5534.966383
10870,8514.54128
10871,7161.03296
10872,13754.71451
10873,8970.43057
10874,10025.55802
10875,6953.132389
10876,8828.012684
10877,3793.424186
10878,19526.40441
10879,15988.26875
10880,7449.464583
10881,6774.369109
10882,10352.07151
10883,8765.998792
10884,8030.44748
10885,6321.141832
10886,11210.59453
10887,6960.523566
10888,8487.471848
10889,6070.176953
10890,12794.49018
10891,13061.12726
10892,9249.261476
10893,7558.860317
10894,13960.73614
10895,11181.42628
10896,10207.79651
10897,15129.48061
10898,8295.218011
10899,8195.935172
10900,11635.55222
10901,12403.74907
10902,7132.077437
10903,11048.31929
10904,11856.05806
10905,8492.424953
10906,10915.9138
10907,6357.604859
10908,14941.43384
10909,9954.600765
10910,9256.149149
10911,13865.71979
10912,9108.142436
10913,13697.82736
10914,8984.827818
10915,8283.618021
10916,16203.93799
10917,11591.25379
10918,13632.70183
10919,6979.152331
10920,7773.637653
10921,9562.713687
10922,9862.858762
10923,12685.70157
10924,14254.11772
10925,10742.20717
10926,9145.333503
10927,8076.563386
10928,11401.04754
10929,8199.953543
10930,7893.42041
10931,13584.48047
10932,10768.0442
10933,7342.197162
10934,8184.31394
10935,6748.913912
10936,10010.40083
10937,9427.896258
10938,10019.4428
10939,6186.188754
10940,11110.64532
10941,7287.109446
10942,9862.856472
10943,8267.051557
10944,12679.59032
10945,3898.542018
10946,12275.98108
10947,7383.96974
10948,7871.750093
10949,8523.129487
10950,1929.053839
10951,8651.556274
10952,14663.91301
10953,11270.78254
10954,4341.212881
10955,6376.406222
10956,6540.78703
10957,11147.12198
10958,10048.71897
10959,8998.019027
10960,7251.66466
10961,9812.334488
10962,9073.464732
10963,6983.313049
10964,5751.882595
10965,6197.084242
10966,10578.41704
10967,13963.52016
10968,8762.045704
10969,15078.46319
10970,7660.351921
10971,11742.63418
10972,10666.93062
10973,4524.089315
10974,5129.441168
10975,3176.769908
10976,17904.23035
10977,9354.706913
10978,10217.58676
10979,13449.9216
10980,5561.943347
10981,8684.716852
10982,9393.831513
10983,8848.863934
10984,6813.41607
10985,7863.228245
10986,15226.71845
10987,8253.419705
10988,10945.52494
10989,21210.17452
10990,9521.153442
10991,17432.57141
10992,15955.95705
10993,10492.34238
10994,12391.01968
10995,6402.224095
10996,6625.700252
10997,10821.21595
10998,12171.29589
10999,9209.445699
11000,12117.19481
11001,10889.79367
11002,12767.02538
11003,5435.852707
11004,7583.196645
11005,6363.200531
11006,10516.68713
11007,8474.905156
11008,4106.354207
11009,7478.443733
11010,11208.52747
11011,11255.99261
11012,11843.67673
11013,17796.09645
11014,13871.34755
11015,7170.608349
11016,13699.69459
11017,11321.93445
11018,9894.356897
11019,17625.43657
11020,7654.690722
11021,7239.51605
11022,12145.50533
11023,9159.396109
11024,11789.37191
11025,14081.22704
11026,15885.67202
11027,9539.623457
11028,8542.582314
11029,12398.193
11030,9113.389073
11031,12473.99423
11032,8556.873315
11033,11576.75733
11034,6843.321639
11035,11096.83018
11036,7064.907112
11037,9828.229654
11038,11988.17545
11039,9072.551244
11040,11060.6892
11041,9291.360454
11042,8225.918165
11043,11522.23886
11044,9118.286457
11045,9577.101462
11046,13377.92131
11047,8146.352642
11048,13416.27624
11049,6032.053311
11050,11303.24158
11051,15540.85758
11052,7489.96372
11053,17079.96467
11054,10155.16791
11055,6297.973874
11056,9617.403764
11057,6153.080936
11058,14421.77001
11059,9122.684775
11060,8378.695286
11061,11408.39497
11062,14678.94424
11063,6208.763497
11064,9000.346599
11065,8671.531022
11066,7401.836124
11067,4708.293864
11068,9002.745596
11069,5190.089562
11070,15978.71286
11071,10223.35599
11072,11936.20006
11073,9188.695305
11074,17466.72374
11075,6869.06801
11076,10163.68783
11077,15524.05809
11078,8719.935656
11079,11976.90073
11080,4831.123201
11081,5321.929387
11082,4880.676856
11083,11977.01561
11084,7886.545179
11085,11342.22993
11086,11429.26498
11087,6629.501118
11088,7888.248505
11089,10652.36896
11090,9024.596645
11091,6529.80577
11092,15109.74507
11093,15108.16275
11094,8836.258859
11095,5506.500234
11096,14760.17358
11097,5492.678461
11098,8721.718322
11099,10271.5078
11100,6471.013923
11101,14154.06138
11102,6724.946983
11103,5357.98033
11104,14806.8297
11105,8909.445674
11106,10963.40967
11107,8815.689773
11108,12547.29702
11109,10987.29078
11110,12368.52105
11111,12596.94565
11112,12594.77436
11113,7832.769607
11114,10745.92731
11115,15188.35032
11116,10893.55354
11117,7645.911493
11118,9577.084457
11119,9375.010659
11120,11207.21941
11121,11131.72708
11122,13627.0113
11123,8844.587306
11124,12597.11507
11125,12018.38623
11126,11725.97873
11127,17685.75169
11128,8329.394223
11129,5737.874066
11130,11771.84788
11131,6550.66004
11132,11821.14785
11133,8131.163342
11134,11351.43293
11135,11454.41446
11136,10367.52233
11137,19814.87457
11138,9294.386305
11139,11246.56176
11140,4638.636884
11141,7866.391569
11142,12906.2337
11143,6739.780069
11144,10862.64313
11145,15213.62128
11146,6555.231943
11147,6954.733997
11148,9542.770872
11149,9752.942303
11150,4197.177518
11151,9790.66751
11152,8847.21708
11153,10431.54779
11154,9818.550114
11155,9873.945445
11156,11483.30064
11157,10543.98759
11158,6481.928334
11159,9429.306928
11160,6314.970348
11161,14783.123
11162,6904.411297
11163,6802.224658
11164,14544.00474
11165,6631.910284
11166,10602.34161
11167,4633.108649
11168,13602.09969
11169,6143.940531
11170,8559.720079
11171,6596.879697
11172,10031.80449
11173,12770.96176
11174,9644.521421
11175,9438.898792
11176,11082.24446
11177,5531.96901
11178,7240.992558
11179,7641.663767
11180,9637.889395
11181,10155.57714
11182,8315.806128
11183,11352.90673
11184,7924.866909
11185,6133.619986
11186,7840.505427
11187,10379.39717
11188,5693.915084
11189,4908.880735
11190,13614.36759
11191,10006.54584
11192,9769.616629
11193,8160.415148
11194,5887.826367
11195,4541.35929
11196,4252.43281
11197,10603.90413
11198,9096.736669
11199,12239.56373
11200,13924.09539
11201,9083.704225
11202,8713.205696
11203,10135.19359
11204,11502.95417
11205,13085.34463
11206,6865.265799
11207,13802.68125
11208,7442.107499
11209,10880.518
11210,7954.164116
11211,3266.863023
11212,13843.36295
11213,9625.754375
11214,2947.017195
11215,16153.41145
11216,3988.378179
11217,8053.09047
11218,8633.266459
11219,4064.694692
11220,11993.8836
11221,8939.322668
11222,5800.37719
11223,6520.502598
11224,10658.73487
11225,9893.357047
11226,10134.05825
11227,9597.546352
11228,9569.220534
11229,8631.994658
11230,9406.997027
11231,9496.327314
11232,11016.29775
11233,9201.794517
11234,8417.51652
11235,13435.34815
11236,6570.78011
11237,9152.762126
11238,5789.109646
11239,10739.67206
11240,10648.3024
11241,8540.568091
11242,9405.475909
11243,9983.871644
11244,12167.26232
11245,8951.344462
11246,16419.79168
11247,9743.137877
11248,11436.67732
11249,5777.359283
11250,14852.80173
11251,7064.012187
11252,9767.563766
11253,13283.2079
11254,8686.771244
11255,15363.25977
11256,9234.710774
11257,6203.857282
11258,7348.65465
11259,11695.10944
11260,8176.5454
11261,9767.638633
11262,10152.1192
11263,8957.913398
11264,8380.738238
11265,6190.457871
11266,6026.878385
11267,12976.12666
11268,10039.91682
11269,11836.73297
11270,3858.407839
11271,9749.233719
11272,9690.529347
11273,20575.91277
11274,6931.874219
11275,6880.343926
11276,11281.14546
11277,20643.66781
11278,7266.445841
11279,13850.82266
11280,14383.04392
11281,5121.111704
11282,6790.750486
11283,8672.418583
11284,10152.88948
11285,7752.280589
11286,10789.18898
11287,8247.51855
11288,7286.685621
11289,5590.299067
11290,12888.01676
11291,9147.628635
11292,7136.855967
11293,9429.681455
11294,6567.525804
11295,12183.96174
11296,6715.22887
11297,12844.70624
11298,7220.351345
11299,12013.24301
11300,7352.553346
11301,5510.176148
11302,13398.52177
11303,5393.721275
11304,10835.22182
11305,9291.316253
11306,7279.497899
11307,6230.03583
11308,7853.384198
11309,4283.58657
11310,10014.94079
11311,3996.845087
11312,7094.429817
11313,12932.07468
11314,6540.984271
11315,11474.3252
11316,11699.55766
11317,6157.246319
11318,11006.85582
11319,7714.988367
11320,9113.891611
11321,4896.684029
11322,12528.77432
11323,15058.08076
11324,6099.776276
11325,10378.1135
11326,7167.666302
11327,10366.89958
11328,4624.134548
11329,9561.009712
11330,9916.688901
11331,15522.40333
11332,15176.58976
11333,8050.928355
11334,7382.358364
11335,11482.76221
11336,8946.624947
11337,4105.025911
11338,9915.274705
11339,11990.58953
11340,5534.60415
11341,8988.803889
11342,15763.87031
11343,8292.02477
11344,11784.28284
11345,6564.605173
11346,10684.35652
11347,12980.91444
11348,10738.02449
11349,9638.807814
11350,10529.35688
11351,5948.846404
11352,10924.49848
11353,11619.47001
11354,6440.067239
11355,7615.536906
11356,16749.28268
11357,10178.50999
11358,11059.55922
11359,16597.00186
11360,7783.823906
11361,5606.278191
11362,12110.03216
11363,10826.79614
11364,11820.18729
11365,8813.232429
11366,8469.907547
11367,14131.16914
11368,10674.50782
11369,13349.348
11370,8422.119411
11371,9148.400165
11372,8068.358995
11373,11663.32129
11374,14828.72223
11375,17814.95626
11376,12224.76339
11377,7527.631722
11378,8717.777604
11379,14510.0289
11380,7090.406502
11381,9934.055876
11382,7407.481831
11383,8320.933334
11384,10400.83682
11385,11079.64496
11386,5403.660762
11387,6248.67774
11388,14178.27576
11389,3426.764872
11390,9470.289694
11391,7945.797042
11392,7601.205328
11393,8521.244604
11394,10341.79428
11395,8798.328167
11396,5541.10723
11397,17674.2221
11398,11270.82849
11399,11139.76704
11400,4350.168096
11401,13907.06605
11402,10392.2714
11403,16676.89025
11404,13569.42317
11405,11004.73851
11406,7244.842558
11407,7316.789314
11408,13382.22264
11409,15658.18472
11410,7698.590771
11411,13720.30657
11412,10054.78308
11413,10362.34031
11414,4534.992779
11415,16297.04812
11416,11709.6657
11417,8992.367785
11418,8462.585103
11419,16312.14978
11420,5437.908372
11421,9958.048634
11422,9140.504056
11423,11601.16428
11424,3959.647941
11425,10912.29161
11426,4105.503216
11427,12359.74089
11428,8685.401966
11429,6790.441645
11430,10182.77881
11431,11171.95228
11432,10658.64748
11433,7634.370283
11434,17411.99786
11435,12603.57473
11436,15614.7389
11437,11295.18256
11438,9454.402302
11439,14889.84747
11440,12768.16656
11441,16348.03243
11442,7266.856065
11443,6630.820635
11444,6523.00303
11445,6220.641408
11446,9231.312452
11447,8843.524315
11448,8868.556521
11449,11517.61144
11450,12667.25529
11451,8018.81956
11452,10490.56494
11453,11263.04182
11454,10768.03117
11455,13071.66576
11456,7443.875932
11457,14182.23512
11458,11038.79017
11459,6088.94571
11460,11999.92417
11461,9662.332683
11462,9803.715327
11463,9914.345389
11464,11813.16268
11465,8767.48129
11466,7536.764123
11467,13625.79605
11468,12209.31929
11469,8733.702898
11470,15508.63873
11471,11527.11346
11472,7817.312947
11473,7703.63076
11474,8693.719416
11475,18304.15396
11476,13725.46118
11477,11428.15694
11478,15752.548
11479,9626.057421
11480,4276.262132
11481,8997.742522
11482,11272.95203
11483,6945.559939
11484,5933.515943
11485,9455.61593
11486,7388.910994
11487,10360.16016
11488,12293.04589
11489,7312.181101
11490,15451.1382
11491,8952.548802
11492,7170.795395
11493,7177.871737
11494,11870.76711
11495,14686.75646
11496,11305.73351
11497,14388.11512
11498,7784.731739
11499,10054.34419
11500,6769.770384
11501,4374.054223
11502,11119.31283
11503,4444.718503
11504,11824.04011
11505,4477.151869
11506,6710.497446
11507,6720.534525
11508,13602.60275
11509,7304.287315
11510,7670.157408
11511,7199.19426
11512,8992.199535
11513,9082.55177
11514,12514.74484
11515,7598.353059
11516,9872.900043
11517,12324.39418
11518,6932.944272
11519,14125.03753
11520,9105.854602
11521,7636.050196
11522,3955.849629
11523,9179.152762
11524,11968.68649
11525,9870.485299
11526,6717.212763
11527,12363.9353
11528,14983.52613
11529,18824.09822
11530,7405.756755
11531,6679.867862
11532,11489.7192
11533,10534.65533
11534,19631.59086
11535,12148.03952
11536,9384.449976
11537,13736.91103
11538,5235.027356
11539,13543.12783
11540,8816.653405
11541,8508.7707
11542,4974.303906
11543,5194.138865
11544,16376.82906
11545,15142.55505
11546,10534.79739
11547,9300.149729
11548,6488.813034
11549,8538.785425
11550,9906.565922
11551,7433.932637
11552,10134.364
11553,5632.14134
11554,13565.75562
11555,12367.03856
11556,20612.21791
11557,6119.912957
11558,8654.425653
11559,12008.6606
11560,10335.38856
11561,9694.573834
11562,13208.25467
11563,8703.460758
11564,10156.05607
11565,11683.88356
11566,9895.315718
11567,10679.47361
11568,12965.17138
11569,6807.160883
11570,10912.41167
11571,8774.83078
11572,17555.13326
11573,7342.362708
11574,14072.25712
11575,6897.407815
11576,10251.96614
11577,5672.870871
11578,8603.635685
11579,4935.365033
11580,7900.699666
11581,8141.924839
11582,7942.550885
11583,14313.00999
11584,16345.12129
11585,10633.08611
11586,4374.020781
11587,15864.96834
11588,10221.33213
11589,13062.1279
11590,9997.016011
11591,9056.25206
11592,6753.540562
11593,4390.850687
11594,14610.02425
11595,10516.10641
11596,13992.3473
11597,11596.13676
11598,7258.802321
11599,11167.61947
11600,9956.221377
11601,10327.26084
11602,7792.627297
11603,8724.277243
11604,10386.40508
11605,15115.57042
11606,8047.002377
11607,7397.333992
11608,8227.075442
11609,11716.41518
11610,9608.292302
11611,13662.55714
11612,9667.415958
11613,13237.24591
11614,13710.50005
11615,9775.918532
11616,10098.08148
11617,8545.789124
11618,9445.382905
11619,5017.01558
11620,11869.30966
11621,8945.978315
11622,19370.23594
11623,8533.215492
11624,8411.027677
11625,10593.52942
11626,6535.281727
11627,7975.636204
11628,10979.64421
11629,6339.405429
11630,8600.066616
11631,8736.117876
11632,15494.32885
11633,9239.898758
11634,16215.05344
11635,10301.84669
11636,11461.05367
11637,9120.751219
11638,5486.2222
11639,6927.054426
11640,10904.59915
11641,8113.090655
11642,10188.49502
11643,8356.909649
11644,7919.162169
11645,4362.572555
11646,12263.57112
11647,8182.166697
11648,8721.441035
11649,13968.11403
11650,11941.63646
11651,11463.77527
11652,10581.83638
11653,6959.811573
11654,13724.59916
11655,13222.09237
11656,14918.1861
11657,6829.702429
11658,4939.975783
11659,10407.28904
11660,13811.68096
11661,11849.83892
11662,6353.579947
11663,12697.43654
11664,7975.9042
11665,7310.052857
11666,9073.380013
11667,9007.989443
11668,6804.742595
11669,14739.49966
11670,10357.42618
11671,11584.38119
11672,8329.193112
11673,5951.662956
11674,8107.863039
11675,9749.820765
11676,10785.43814
11677,7318.835525
11678,11250.62395
11679,15140.49631
11680,8868.724743
11681,17111.73922
11682,9516.614438
11683,8818.067219
11684,6865.197647
11685,13153.36179
11686,5453.946106
11687,14538.12884
11688,6566.199415
11689,10224.14903
11690,10348.29143
11691,12039.19076
11692,10327.77189
11693,8790.51565
11694,10658.57987
11695,7534.991959
11696,14870.056
11697,4255.50258
11698,14238.84915
11699,6602.398094
11700,8567.13893
11701,13064.04448
11702,10768.29508
11703,6366.025454
11704,10331.77097
11705,14222.70912
11706,10955.85406
11707,10914.182
11708,6973.100323
11709,5435.995713
11710,11932.67726
11711,14210.95188
11712,5871.971287
11713,16167.47113
11714,7439.994442
11715,9996.920258
11716,6169.272131
11717,14391.7521
11718,13385.84447
11719,10329.50975
11720,6375.214725
11721,8753.025282
11722,9484.048361
11723,16458.01188
11724,9627.431068
11725,19715.14874
11726,15239.54947
11727,9548.698409
11728,6102.836721
11729,6382.745783
11730,8840.603886
11731,7863.924863
11732,7673.254951
11733,9542.595872
11734,14642.86773
11735,8237.969388
11736,9772.219059
11737,14256.2734
11738,8087.801205
11739,8302.67375
11740,5753.530091
11741,6006.171636
11742,4658.328022
11743,11791.68764
11744,6471.376141
11745,9835.828288
11746,9606.887385
11747,10869.99818
11748,9005.642432
11749,11405.19425
11750,4445.884127
11751,8532.323545
11752,8973.509202
11753,5998.082595
11754,16146.12437
11755,5338.536314
11756,9977.115745
11757,9975.724384
11758,5672.523814
11759,8097.861927
11760,10963.24678
11761,12988.63741
11762,3939.450573
11763,7727.084552
11764,6028.751963
11765,10214.1948
11766,9257.945556
11767,7097.145233
11768,8689.381935
11769,18791.47243
11770,10401.62552
11771,12388.81046
11772,7123.355814
11773,11210.38999
11774,8187.456743
11775,5992.645755
11776,19408.39927
11777,7758.115385
11778,11345.1609
11779,10872.50816
11780,8831.212306
11781,6171.404818
11782,4056.470475
11783,10322.83901
11784,10121.20067
11785,10234.12013
11786,17311.36061
11787,5892.533732
11788,13622.29094
11789,9042.27862
11790,10584.37479
11791,6758.308334
11792,15088.33615
11793,10405.81912
11794,10704.87918
11795,18824.40094
11796,4853.784194
11797,19424.32256
11798,10511.86131
11799,8691.283735
11800,9481.146278
11801,7028.50775
11802,14532.92044
11803,12126.04291
11804,12158.87193
11805,12099.49293
11806,11770.65022
11807,11382.94438
11808,11578.74194
11809,9161.945713
11810,10079.41265
11811,8320.670649
11812,11428.87412
11813,22048.50507
11814,6831.305832
11815,7016.978378
11816,6551.259444
11817,9003.279876
11818,14742.33175
11819,11387.82812
11820,10768.58243
11821,5439.507501
11822,8326.848091
11823,10877.49283
11824,9725.153287
11825,16224.23485
11826,9578.494569
11827,8897.733729
11828,9399.476368
11829,5574.373194
11830,5514.588236
11831,10005.31512
11832,17343.33613
11833,13595.23482
11834,6065.100666
11835,5939.070158
11836,20002.64767
11837,12469.58642
11838,8735.062979
11839,7109.48797
11840,7208.887366
11841,9623.507145
11842,17189.68692
11843,7189.058282
11844,8168.981648
11845,11865.24976
11846,7351.878327
11847,4906.980646
11848,7247.81098
11849,8725.681521
11850,6734.684452
11851,8918.465373
11852,9945.527783
11853,8235.3064
11854,13808.18985
11855,10030.27855
11856,9447.796912
11857,6365.150534
11858,11732.93091
11859,6665.535827
11860,5964.809847
11861,7174.267614
11862,11301.35827
11863,4223.341594
11864,10236.09914
11865,16073.85526
11866,10360.52936
11867,6909.263693
11868,9521.239731
11869,9892.426322
11870,12657.30485
11871,14158.94302
11872,12367.27957
11873,10403.24921
11874,17175.649
11875,9895.793588
11876,11448.43396
11877,6721.844383
11878,5621.399279
11879,13368.93021
11880,12661.20911
11881,6865.109763
11882,14836.19369
11883,6908.141638
11884,9025.733966
11885,10732.28792
11886,10006.98861
11887,12639.95617
11888,7556.121847
11889,12172.1513
11890,6770.520135
11891,8472.419158
11892,7130.776051
11893,13320.56642
11894,19980.75686
11895,20289.79259
11896,11450.09506
11897,8354.873728
11898,9295.71388
11899,8332.862771
11900,13604.8194
11901,12136.84974
11902,9229.276385
11903,5470.285199
11904,17435.53204
11905,11546.2334
11906,20853.95623
11907,10887.21589
11908,5782.429821
11909,15221.13833
11910,10027.16846
11911,9272.083457
11912,7693.302899
11913,14575.94835
11914,7227.802504
11915,7890.224788
11916,11489.37178
11917,5381.071183
11918,8255.433779
11919,8757.883853
11920,11742.09392
11921,9606.662065
11922,9720.285745
11923,6417.563111
11924,6812.433436
11925,7222.134044
11926,11286.32786
11927,6995.18013
11928,8937.379278
11929,5609.108947
11930,12888.26759
11931,13888.37352
11932,12101.0183
11933,5029.941952
11934,14442.59627
11935,8936.513836
11936,6929.945321
11937,11276.1589
11938,14481.25917
11939,12287.31313
11940,18317.929
11941,5510.122607
11942,14931.1004
11943,8354.723814
11944,10944.50564
11945,9107.508443
11946,8128.59553
11947,6933.029784
11948,8633.490023
11949,13793.5046
11950,9294.608091
11951,4979.275299
11952,8457.138773
11953,11123.92428
11954,11597.68907
11955,11142.68038
11956,7142.90052
11957,8608.584216
11958,16206.81538
11959,15358.35719
11960,8140.909854
11961,12862.46997
11962,6762.487226
11963,9527.289316
11964,9725.73358
11965,8427.4118
11966,4072.154892
11967,6084.682994
11968,9652.040579
11969,18469.85616
11970,10586.8542
11971,17899.7362
11972,9232.993148
11973,8094.388538
11974,8038.902357
11975,17291.13433
11976,9090.931665
11977,8700.774502
11978,10418.83911
11979,10720.09474
11980,4515.722883
11981,5513.007008
11982,8210.612517
11983,10329.88236
11984,16717.36156
11985,18331.19434
11986,14064.37456
11987,14624.0634
11988,11115.43738
11989,9696.167963
11990,9308.37782
11991,8668.361327
11992,12823.27412
11993,4862.279613
11994,6186.863557
11995,11847.13843
11996,12530.77651
11997,12098.2933
11998,7635.579078
11999,11740.51125
12000,9388.210679
12001,7022.30061
12002,15558.53571
12003,8162.532769
12004,8954.194854
12005,7288.302925
12006,9103.022308
12007,4666.210693
12008,9030.772739
12009,12005.6584
12010,10439.66513
12011,7068.251593
12012,16707.63559
12013,12436.89681
12014,16944.12208
12015,17366.98521
12016,13003.53391
12017,13235.71592
12018,11353.32092
12019,12420.45464
12020,14519.30488
12021,9369.619243
12022,15776.80114
12023,9339.636643
12024,9950.738023
12025,12299.19546
12026,10490.08337
12027,7626.860506
12028,6547.345152
12029,13535.52732
12030,10580.45307
12031,5327.3379
12032,9148.860786
12033,12990.86544
12034,11788.65934
12035,14885.05409
12036,7407.818261
12037,9933.600711
12038,9055.75426
12039,4027.374243
12040,11750.51557
12041,7343.995771
12042,21400.83877
12043,13392.37364
12044,10221.43301
12045,13680.12368
12046,11281.92843
12047,12632.89533
12048,5630.106834
12049,8590.434958
12050,6303.323653
12051,9925.004498
12052,7426.517222
12053,7281.372128
12054,7133.431599
12055,9086.958624
12056,14808.61155
12057,15791.65917
12058,3579.848197
12059,5904.538861
12060,10344.38718
12061,11276.06701
12062,10346.83046
12063,7928.47528
12064,11027.54084
12065,17177.02007
12066,13071.49986
12067,9047.431589
12068,6087.741424
12069,6204.499853
12070,5678.6095
12071,5881.926048
12072,4766.525913
12073,11062.1484
12074,14383.81894
12075,6420.920259
12076,5197.758428
12077,17758.18345
12078,16612.77542
12079,14303.59157
12080,9239.708836
12081,9821.64813
12082,5733.676082
12083,3669.384993
12084,14782.94755
12085,9610.069826
12086,5166.934901
12087,7606.116723
12088,9885.705423
12089,3631.012545
12090,6776.341579
12091,16954.90567
12092,12094.921
12093,9070.008528
12094,8819.143412
12095,12434.38381
12096,4601.088391
12097,6933.122377
12098,7932.816401
12099,12906.56218
12100,8589.927914
12101,10707.49062
12102,10294.36549
12103,5736.630237
12104,9658.675995
12105,11918.65683
12106,7106.475519
12107,8854.516679
12108,7450.173847
12109,8991.23549
12110,5493.536855
12111,4970.883562
12112,14966.39748
12113,13610.33164
12114,11071.44431
12115,12501.93504
12116,8887.967665
12117,18133.79118
12118,10534.73038
12119,14207.44422
12120,6888.273198
12121,12415.36316
12122,11665.18161
12123,6022.800998
12124,12782.83527
12125,7962.815144
12126,8983.874731
12127,9361.74035
12128,18539.68489
12129,8258.732741
12130,5429.989825
12131,17151.66789
12132,4351.261799
12133,15227.62197
12134,8065.424806
12135,16944.0634
12136,16442.03951
12137,9450.457522
12138,11388.32819
12139,13272.43853
12140,8192.713369
12141,6815.13246
12142,8269.906782
12143,8521.027528
12144,19155.59035
12145,10631.54627
12146,9862.966948
12147,12034.16641
12148,10232.06691
12149,11487.12199
12150,12046.6977
12151,14369.54953
12152,7198.48244
12153,10813.58359
12154,13299.53382
12155,14125.03554
12156,9186.555407
12157,17969.9848
12158,14896.77545
12159,13746.3603
12160,10593.1179
12161,15941.95607
12162,13846.77164
12163,9648.488442
12164,5582.641726
12165,8377.007594
12166,13128.70454
12167,11462.83634
12168,10669.82735
12169,9505.955902
12170,11377.18631
12171,11450.77915
12172,15895.01814
12173,10090.35414
12174,5465.013834
12175,4844.630709
12176,11608.62936
12177,11328.84843
12178,4962.265479
12179,3902.938574
12180,11033.25373
12181,12482.54375
12182,16110.0304
12183,8092.219717
12184,6865.794828
12185,13962.99607
12186,12951.82075
12187,6840.585501
12188,7906.01978
12189,8198.893245
12190,12673.94243
12191,4826.973094
12192,10877.15533
12193,9254.369358
12194,11982.10095
12195,14462.16584
12196,5347.492352
12197,9418.78381
12198,8148.776338
12199,19322.19762
12200,18419.42166
12201,9080.226866
12202,15291.50404
12203,7837.8201
12204,10341.18104
12205,7678.298655
12206,12551.64305
12207,5733.800328
12208,6038.1867
12209,16463.7359
12210,8722.424928
12211,8390.686991
12212,5969.386605
12213,13782.97662
12214,16070.14826
12215,16010.8407
12216,11329.23627
12217,8834.152335
12218,10470.93209
12219,6722.026771
12220,16603.66309
12221,10794.79796
12222,6866.689501
12223,8064.414344
12224,9814.757351
12225,9634.311291
12226,12211.54392
12227,10620.59353
12228,8468.678911
12229,9345.21233
12230,16553.74492
12231,9085.948301
12232,8860.318556
